id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1.69E+12	2179060;Positive 3;target_only_gendered_noun;1 AGME	اگه خواهرزاده تو می‌تونه خوب انجامش بده ما بهتر می‌تونیم انجامش بدیم.	If your niece can do it well, we can do it better.	If your nephew can do it well, we can do it better.			
1.69E+12	2179063;target_only_gendered_noun;1 AGME;Mixed;source+target_gendered_noun;name	مراد یک خواهر هم سن خواهرزاده تو داره.	Morad has a sister about your niece's age.	Morad has a sister about your nephew's age.			
1.69E+12	2182769;target_only_gendered_noun+pronoun;1 AGME;Mixed;source+target_gendered_noun	همسرم می‌گوید از نصیحت کردن‌های مادرش خسته شده است .	My wife says she is fed up with her mother's always preaching to her.	My husband says he is fed up with his mother's always preaching to him.	My spouse says they are fed up with their mother's always preaching to them.	My spouse says he is fed up with his mother's always preaching to him.| My spouse says she is fed up with her mother's always preaching to her.	My spouse says they are fed up with their mother's always preaching to them.
1.69E+12	2182772;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	دستم رو دراز کردم و زدم به شونه‌ پسرش.	I reached out and tapped her son on the shoulder.	I reached out and tapped his son on the shoulder.	I reached out and tapped their son on the shoulder.		I reached out and tapped their son on the shoulder.
1.69E+12	2188355;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	پروانه در مورد مادرش کمی احساس گناه می‌کند.	Parvaneh feels a little guilty about her mother.	Parvaneh feels a little guilty about his mother.	Parvaneh feels a little guilty about their mother.		Parvaneh feels a little guilty about their mother.
1.69E+12	2188360;Positive 3;target_only_gendered_noun;1 AGME	دید منحصر به فرد همسرم کمک کرد وضعیت مشخص شود.	My wife's unique perspective helped shed light on the situation.	My husband's unique perspective helped shed light on the situation.	My spouse's unique perspective helped shed light on the situation.		My spouse's unique perspective helped shed light on the situation.
1.69E+12	2188367;Positive 2;name;target_only_gendered_pronoun;1 AGME	نمی‌تونی روی حرف جیم حساب کنی چون اون همیشه سعی می‌کنه همه رو راضی نگه داره.	You cannot rely upon Jim's words since she always tries to please everybody.	You cannot rely upon Jim's words since he always tries to please everybody.	You cannot rely upon Jim's words since they always try to please everybody.		You cannot rely upon Jim's words since they always try to please everybody.
1.69E+12	2192472;multi;Positive 5;target_only_gendered_noun;target_only_gendered_pronoun;2 AGMEs	نامزدش دوبرابر سن اون رو داره.	Her fiancée is twice as old as her.	His fiancé is twice as old as him.	Their partner is twice as old as them.	Their fiancée is twice as old as them.| Her fiancé is twice as old as her.| His fiancée is twice as old as him.| Their fiancé is twice as old as them. | Their partner is twice as old as her. | Their partner is twice as old as him.	Their partner is twice as old as them.
1.69E+12	2194757;target_only_gendered_noun+pronoun;Positive 4;1 AGME	بازیگر یک طوری رفتار می‌کرد انگار که مسئولیتش با اون بود.	The actress was acting as if she was in charge.	The actor was acting as if he was in charge.	The actor was acting as if they were in charge.		The actor was acting as if they were in charge.
1.69E+12	2194761;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	خواهرم هیچ وقت از کسی نخواسته که براش کاری انجام بده.			My sister never asked anyone to do her a favor.		My sister never asked anyone to do them a favor.
1.69E+12	2194764;Positive 2;name;target_only_gendered_pronoun;1 AGME	می شه شیرین رو صدابزنی و بگی وقت صبحانه ست؟	Could you shout to Shirin and tell her it's breakfast time?	Could you shout to Shirin and tell him it's breakfast time?	Could you shout to Shirin and tell them it's breakfast time?		Could you shout to Shirin and tell them it's breakfast time?
1.69E+12	2194771;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	آخرین بار مادربزرگم را توی پارکینگ خانه‌اش دیدم.			I last saw my grandmother in her house garage.		I last saw my grandmother in their house garage.
1.69E+12	2194783;target_only_gendered_noun+pronoun;Positive 4;1 AGME	خواهرزاده‌ام قبل از ناهار میاد البته اگر اصلا بیاد.	My niece will come before lunch if she comes at all.	My nephew will come before lunch if he comes at all.			
1.69E+12	2194860;Positive 3;target_only_gendered_noun;1 AGME	نوه‌ات یکمی نادانه اگر از من بپرسی.	Your granddaughter is a bit of a fool, if you ask me.	Your grandson is a bit of a fool, if you ask me.	Your grandchild is a bit of a fool, if you ask me.		Your grandchild is a bit of a fool, if you ask me.
1.69E+12	2194872;Negative 1B;source+target_gendered_noun;1 AGME	دختر کل روز به جز گریه هیچ کار دیگه‌ای نکرد.			The girl has done nothing but cry all day.		The girl has done nothing but cry all day.
1.69E+12	2195727;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	از برادرش اجازه خواستم که از تلفنش استفاده کنم.	I asked for her brother's permission to use his phone.	I asked for his brother's permission to use his phone.	I asked for their brother's permission to use his telephone.		I asked for their brother's permission to use their telephone.
1.69E+12	2221164;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	پسرش به شدت بیمار است.	Her son is very sick.	His son is very sick.	Their son is very sick.		Their son is very sick.
1.69E+12	2221169;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	مادربزرگش چگونه معاش خود را تامین می کند؟	How does her grandmother earn her living?	How does his grandmother earn her living?	How does their grandmother gain her living?		How does their grandmother gain their living?
1.69E+12	2290036;Positive 3;target_only_gendered_noun;1 AGME	همسرم از کیک شکلاتی خوشش می‌آید.	My wife is fond of chocolate cake.	My husband is fond of chocolate cake.	My spouse is fond of chocolate cake.		My spouse is fond of chocolate cake.
1.69E+12	2290039;0 AGMEs;source+target_gendered_noun+pronoun;Negative 1A	دخترم و شوهرش آموزگاران بسیار خوبی هستند.			My daughter and her husband are very good teachers.		My daughter and their husband are very good teachers.
1.69E+12	2300935;multi;Positive 5;target_only_gendered_noun;2 AGMEs	نوه خواهرزاده‌ام بدون گواهینامه رانندگی می‌کند.	My niece's granddaughter is driving without a license.	My nephew's grandson is driving without a license.		My nephew's granddaughter is driving without a license.| My niece's grandson is driving without a license.| My nephew's grandchild is driving without a license.| My niece's grandchild is driving without a license.	
1.69E+12	2371112;Positive 4;target_only_gendered_noun+pronoun;1 AGME	نامزدم تصادفش را به پلیس گزارش کرد.	My fiancée reported her accident to the police.	My fiancé reported his accident to the police.	My partner reported their accident to the police.		My partner reported their accident to the police.
1.69E+12	2379531;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	اگر پسرت می‌خواهد امروز به لندن برسد، باید همین الان برود.			If your son wants to get to London today, he should leave now.		If your son wants to get to London today, they should leave now.
1.69E+12	2398429;Positive 3;target_only_gendered_noun;1 AGME	همسرم قهوه دوست ندارد.	My wife doesn't like coffee.	My husband doesn't like coffee.	My spouse doesn't like coffee.		My spouse doesn't like coffee.
1.69E+12	2441143;Positive 2;target_only_gendered_pronoun;name;1 AGME	شادی می‌تواند نفسش را برای ۵ دقیقه حبس کند.	Shadi can hold her breath for five minutes.	Shadi can hold his breath for five minutes.	Shadi can hold their breath for five minutes.		Shadi can hold their breath for five minutes.
1.69E+12	2507032;Positive 3;target_only_gendered_noun;1 AGME	نامزدم در این مورد زیاد سختگیر نیست.	My fiancée is not very strict about this.	My fiancé is not very strict about this.	My partner is not very strict about this.		My partner is not very strict about this.
1.69E+12	2566511;Negative 1B;source+target_gendered_noun;0 AGMEs	مادرم می خواهد که من در سوئیس درس بخوانم.			My mom wants me to study in Switzerland.		My mom wants me to study in Switzerland.
1.69E+12	2566514;Positive 4;target_only_gendered_noun+pronoun;1 AGME	همسرم به سو رفتار افرادش پی برد.	My wife detected her men's misconduct.	My husband detected his men's misconduct.	My spouse detected their men's misconduct.	My spouse detected his men's misconduct.| My spouse detected her men's misconduct.	My spouse detected their men's misconduct.
