id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1.68771E+12	3663939;Mixed;multi;2 AGMEs;name;target_only_gendered_pronoun;source+target_gendered_noun+pronoun	Arno laittoi pomolleen tekstaria, jossa kertoi myöhästyvänsä, kun hän törmäsi pyöräilevään naiseen, joka loukkaantui kuolettavasti.	Arno was texting her boss to let her know that she'd be late for work when she ran into a woman on a bicycle, fatally injuring her.	Arno was texting his boss to let him know that he'd be late for work when he ran into a woman on a bicycle, fatally injuring her.	Arno was texting their boss to let them know that they'd be late for work when they ran into a woman on a bicycle, fatally injuring her.	Arno was texting his boss to let her know that he'd be late for work when he ran into a woman on a bicycle, fatally injuring her. | Arno was texting his boss to let them know that he'd be late for work when he ran into a woman on a bicycle, fatally injuring her. | Arno was texting her boss to let him know that she'd be late for work when she ran into a woman on a bicycle, fatally injuring her. | Arno was texting her boss to let them know that she'd be late for work when she ran into a woman on a bicycle, fatally injuring her. | Arno was texting their boss to let him know that they'd be late for work when they ran into a woman on a bicycle, fatally injuring her. | Arno was texting their boss to let her know that they'd be late for work when they ran into a woman on a bicycle, fatally injuring her.	Arno was texting their boss to let them know that they'd be late for work when they ran into a woman on a bicycle, fatally injuring them.
1.68771E+12	3671900;Mixed;target_only_gendered_pronoun;source+target_gendered_noun;1 AGME	Jotta asiat olisivat vielä pahemmin sekaisin, hänen siskonsa on naimisissa hänen aviomiehensä enon kanssa.	To confuse matters further, her sister is married to her husband's uncle.	To confuse matters further, his sister is married to his husband's uncle.	To confuse matters further, their sister is married to their husband's uncle.		To confuse matters further, their sister is married to their husband's uncle.
1.68771E+12	3676553;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Laiska mies laiminlyö velvollisuutensa usein.			The lazy man frequently neglects his duties.		The lazy man frequently neglects their duties.
1.68771E+12	3692417;Negative 2B;source+target_gendered_noun;0 AGMEs	Miehet luovuttaisivat ilomielin viimeisen sanan naisille, jos siis voisi jotenkin tietää, että se todella olisi viimeinen.			Men would gladly give women the last word if they could be sure that it really was the last.		Men would gladly give women the last word if they could be sure that it really was the last.
1.68771E+12	3694324;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän kysyi tiskin takana olevalta mansikkahiuksiselta tytöltä muutamia kysymyksiä.	She asked the strawberry-haired girl, who was behind the counter, some questions.	He asked the strawberry-haired girl, who was behind the counter, some questions.	They asked the strawberry-haired girl, who was behind the counter, some questions.		They asked the strawberry-haired girl, who was behind the counter, some questions.
1.68771E+12	3702000;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän ei voinut kuin itkeä, kun hän kuuli äitinsä kuolemasta.	She could not but cry, when she heard about her mother's death.	He could not but cry, when he heard about his mother's death.	They could not but cry, when they heard about their mother's death.		They could not but cry, when they heard about their mother's death.
1.68771E+12	3704383;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Hän oli hurmaava nainen.			She was a charming woman.		They were a charming woman.
1.68771E+12	3705424;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Poika koski tulikuumaa hellaa ja poltti kätensä.			The boy touched the hot stove and burned his hand.		The boy touched the hot stove and burned their hand.
1.68771E+12	3705448;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Ystäväni on hiljaittain eronnut sulhasestaan.	A friend of mine has recently divorced her husband.	A friend of mine has recently divorced his husband.	A friend of mine has recently divorced their husband.		A friend of mine has recently divorced their husband.
1.68771E+12	3705465;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Isoisoenoni lääkäri kehotti häntä siirtymään vähäsuolaiseen ruokavalioon.			My great-granduncle's doctor advised him to adopt a low sodium diet.		My great-granduncle's doctor advised them to adopt a low sodium diet.
1.68771E+12	3716779;Positive 2;target_only_gendered_pronoun;name;non-AGME-name;1 AGME	Pirkka tuki tomaattinsa Aino vanhoilla sukilla.	Pirkka staked her tomatoes with Aino's old stockings.	Pirkka staked his tomatoes with Aino's old stockings.	Pirkka staked their tomatoes with Aino's old stockings.		Pirkka staked their tomatoes with Aino's old stockings.
1.68771E+12	3716788;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	Tyyne ei voinut ymmärtää miksi hänen tyttärensä halusi saada lävistykset kieleensä ja nenäänsä.	Tyyne couldn't understand why her daughter would want to have her tongue and nose pierced.	Tyyne couldn't understand why his daughter would want to have her tongue and nose pierced.	Tyyne couldn't understand why their daughter would want to have her tongue and nose pierced.		Tyyne couldn't understand why their daughter would want to have their tongue and nose pierced.
1.68771E+12	3717412;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Herra se-ja-se on kuollut, mutta miksi minun pitäisi vaivautua menemään hänen hautajaisiinsa, sillä olen varma, että hän ei tule minun hautajaisiini.			Mr. So-and-So is dead, but why would I bother going to his funeral since, I am certain, he won't come to mine?		Mr. So-and-So is dead, but why would I bother going to their funeral since, I am certain, they won't come to mine?
1.68771E+12	3731747;Positive 1;target_only_gendered_pronoun;1 AGME	Potilas makasi sängyssä silmät suljettuina.	The patient was lying in the bed with her eyes closed.	The patient was lying in the bed with his eyes closed.	The patient was lying in the bed with their eyes closed.		The patient was lying in the bed with their eyes closed.
1.68771E+12	3741304;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Isälläni oli tapana juoda olutta, mutta nyt hän juo sakea.			My father used to drink beer, but now he drinks sake.		My father used to drink beer, but now they drink sake.
1.68771E+12	3741596;Negative 1B;source+target_gendered_noun;non-AGME-name;0 AGMEs	Juhani on Marin setä.			Juhani is Mari's uncle.		Juhani is Mari's uncle.
1.68771E+12	3741609;Positive 3;target_only_gendered_noun;name;non-AGME-name;1 AGME	Neea on Marin lapsenlapsi.	Neea is Mari's granddaughter.	Neea is Mari's grandson.	Neea is Mari's grandchild.		Neea is Mari's grandchild.
1.68771E+12	3742512;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	Kain ei ollut veljensä vartija.	Cain was not her brother's keeper.	Cain was not his brother's keeper.	Cain was not their brother's keeper.		Cain was not their brother's keeper.
1.68771E+12	3743508;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän halusi kärsimättömästi nähdä tyttärensä.	She was very impatient to see her daughter.	He was very impatient to see his daughter.	They were very impatient to see their daughter.		They were very impatient to see their daughter.
1.68771E+12	3743605;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Kuka on tuo veren tahrima mies?			What man is that with blood all over him?		What man is that with blood all over them?
1.68771E+12	3745747;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Poika värjäsi hiuksensa, koska hän halusi saada huomiota.			The boy dyed his hair because he wanted to be noticed.		The boy dyed their hair because they wanted to be noticed.
1.68771E+12	3748147;Positive 3;target_only_gendered_noun;1 AGME	Lapsenlapsi suostui hoitamaan homman.	The granddaughter agreed to do the job.	The grandson agreed to do the job.	The grandchild agreed to do the job.		The grandchild agreed to do the job.
1.68771E+12	3753748;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän teki tilaa vanhalle rouvalle.	She made room for an old lady.	He made room for an old lady.	They made room for an old lady.		They made room for an old lady.
1.68771E+12	3753757;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Vanha rouva asui kolmen huoneen asunnossa yksinään.			The old lady lived in a three-room apartment by herself.		The old lady lived in a three-room apartment by themselves.
1.68771E+12	3753766;Negative 2B;source+target_gendered_noun;0 AGMEs	Miestenhuone on oikealla ja naistenhuone vasemmalla.			The men's room is on the right, and the women's is on the left.		The men's room is on the right, and the women's is on the left.
1.68771E+12	3765496;Positive 1;target_only_gendered_pronoun;1 AGME	Kukaan ei kannattanut hänen ponttaan.	No one supported her motion.	No one supported his motion.	No one supported their motion.		No one supported their motion.
1.68771E+12	3770951;Positive 1;target_only_gendered_pronoun;1 AGME	Vaikka hän on kiinalainen, hän ei puhu kiinaa.	Although she is Chinese, she doesn't speak Chinese.	Although he is Chinese, he doesn't speak Chinese.	Although they are Chinese, they don't speak Chinese.		Although they are Chinese, they don't speak Chinese.
1.68771E+12	3771020;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME;name	Jarin äiti makaa valveilla öisin murehtien Jaria.	Jar's mother lies awake at night worrying about her.	Jar's mother lies awake at night worrying about him.	Jar's mother lies awake at night worrying about them.		Jar's mother lies awake at night worrying about them.
1.68771E+12	3771025;Negative 1B;source+target_gendered_noun;0 AGMEs	Kuningatar oli vangittuna Lontoon Towerissa.			The queen was imprisoned in the Tower of London.		The queen was imprisoned in the Tower of London.
1.68771E+12	3775115;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Hän surmasi lohikäärmeen ja pelasti prinsessan.	She slayed the dragon and saved the princess.	He slayed the dragon and saved the princess.	They slayed the dragon and saved the princess.		They slayed the dragon and saved the princess.
1.68771E+12	3775124;Negative 2B;source+target_gendered_noun;0 AGMEs	Prinssi luuli, että lohikäärme oli syönyt nuoren tytön.			The prince thought the young girl had been eaten by a dragon.		The prince thought the young girl had been eaten by a dragon.
1.68771E+12	3776027;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Isäänsä verrattuna häneltä puuttuu syvällistä ymmärrystä.	Compared to her father, she lacks insight.	Compared to his father, he lacks insight.	Compared to their father, they lack insight.		Compared to their father, they lack insight.
1.68771E+12	3776068;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	Mitä sinun tyttöystäväsi tekisi, jos hän saisi tietää?			What would your girlfriend do if she found out?		What would your girlfriend do if they found out?
1.68771E+12	3776122;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	Tyttö hymyili hänelle, mutta hän ei hymyillyt takaisin.	The girl smiled at her, but she did not smile back.	The girl smiled at him, but he did not smile back.	The girl smiled at them, but they did not smile back.		The girl smiled at them, but they did not smile back.
1.68771E+12	3782175;Negative 2B;source+target_gendered_noun;0 AGMEs	Vaimot ovat nuorten miesten rakastajattaria, keski-iäkäisten kumppaneita ja ukkojen hoivaajia.			Wives are young men's mistresses, companions for middle age, and old men's nurses.		Wives are young men's mistresses, companions for middle age, and old men's nurses.
1.68771E+12	3782294;Mixed;source+target_gendered_noun;target_only_gendered_pronoun;name;1 AGME	Aristoteles väitti naisilla olevan vähemmän hampaita kuin miehillä, mutta kahdesti naineena hän ei koskaan saanut päähänsä tarkistaa väitettään vilkaisemalla vaimojensa suita.	Aristotle maintained that women have fewer teeth than men, and although she was twice married, it never occurred to her to verify this statement by examining her wives' mouths.	Aristotle maintained that women have fewer teeth than men, and although he was twice married, it never occurred to him to verify this statement by examining his wives' mouths.	Aristotle maintained that women have fewer teeth than men, and although they were twice married, it never occurred to them to verify this statement by examining their wives' mouths.		Aristotle maintained that women have fewer teeth than men, and although they were twice married, it never occurred to them to verify this statement by examining their wives' mouths.
